file,row_count,dir,repo,team
2024-04-03-ItaLuxColab-EpiEKF.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,ItaLuxColab-EpiEKF
2024-04-10-ItaLuxColab-EpiEKF.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,ItaLuxColab-EpiEKF
2024-04-17-ItaLuxColab-EpiEKF.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,ItaLuxColab-EpiEKF
2024-05-01-ItaLuxColab-EpiEKF.csv,2497,model-output,european-modelling-hubs/flu-forecast-hub,ItaLuxColab-EpiEKF
2024-01-10-QMUL-ARIMA.csv,289,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-01-17-QMUL-ARIMA.csv,481,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-01-24-QMUL-ARIMA.csv,577,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-01-31-QMUL-ARIMA.csv,961,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-02-07-QMUL-ARIMA.csv,769,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-02-14-QMUL-ARIMA.csv,865,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-02-21-QMUL-ARIMA.csv,1057,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-02-28-QMUL-ARIMA.csv,961,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-03-06-QMUL-ARIMA.csv,961,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-03-13-QMUL-ARIMA.csv,673,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-03-20-QMUL-ARIMA.csv,769,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-03-27-QMUL-ARIMA.csv,865,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-04-03-QMUL-ARIMA.csv,673,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-04-17-QMUL-ARIMA.csv,481,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2024-04-24-QMUL-ARIMA.csv,577,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-ARIMA
2023-12-20-QMUL-SEIR.csv,1441,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2023-12-27-QMUL-SEIR.csv,1249,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-01-10-QMUL-SEIR.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-01-17-QMUL-SEIR.csv,1249,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-01-24-QMUL-SEIR.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-01-31-QMUL-SEIR.csv,1249,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-02-07-QMUL-SEIR.csv,1057,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-02-14-QMUL-SEIR.csv,1249,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-02-21-QMUL-SEIR.csv,1249,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-02-28-QMUL-SEIR.csv,1249,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-03-06-QMUL-SEIR.csv,1249,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-03-13-QMUL-SEIR.csv,769,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-03-20-QMUL-SEIR.csv,865,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-03-27-QMUL-SEIR.csv,865,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-04-10-QMUL-SEIR.csv,769,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-04-17-QMUL-SEIR.csv,481,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-04-24-QMUL-SEIR.csv,673,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-05-01-QMUL-SEIR.csv,577,model-output,european-modelling-hubs/flu-forecast-hub,QMUL-SEIR
2024-01-10-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-01-17-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-01-24-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-01-31-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-02-07-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-02-14-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-02-21-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-02-28-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-03-06-fjordhest-ensemble.csv,1153,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-03-13-fjordhest-ensemble.csv,2017,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-03-20-fjordhest-ensemble.csv,1921,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-03-27-fjordhest-ensemble.csv,2017,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-04-10-fjordhest-ensemble.csv,1825,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-04-17-fjordhest-ensemble.csv,1633,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-04-24-fjordhest-ensemble.csv,1921,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2024-05-01-fjordhest-ensemble.csv,1537,model-output,european-modelling-hubs/flu-forecast-hub,fjordhest-ensemble
2023-12-20-respicast-hubEnsemble.csv,2109,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2023-12-27-respicast-hubEnsemble.csv,2013,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-01-03-respicast-hubEnsemble.csv,2013,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-01-10-respicast-hubEnsemble.csv,2013,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-01-17-respicast-hubEnsemble.csv,1729,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-01-24-respicast-hubEnsemble.csv,1921,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-01-31-respicast-hubEnsemble.csv,1921,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-02-07-respicast-hubEnsemble.csv,2305,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-02-14-respicast-hubEnsemble.csv,2305,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-02-21-respicast-hubEnsemble.csv,2209,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-02-28-respicast-hubEnsemble.csv,2665,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-03-06-respicast-hubEnsemble.csv,2665,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-03-13-respicast-hubEnsemble.csv,2661,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-03-20-respicast-hubEnsemble.csv,2665,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-03-27-respicast-hubEnsemble.csv,2765,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-04-03-respicast-hubEnsemble.csv,3341,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-04-10-respicast-hubEnsemble.csv,2669,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-04-17-respicast-hubEnsemble.csv,2749,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-04-24-respicast-hubEnsemble.csv,2451,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2024-05-01-respicast-hubEnsemble.csv,2617,model-output,european-modelling-hubs/flu-forecast-hub,respicast-hubEnsemble
2023-12-20-respicast-quantileBaseline.csv,2113,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2023-12-27-respicast-quantileBaseline.csv,1921,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-01-03-respicast-quantileBaseline.csv,1921,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-01-10-respicast-quantileBaseline.csv,1921,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-01-17-respicast-quantileBaseline.csv,2017,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-01-24-respicast-quantileBaseline.csv,2017,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-01-31-respicast-quantileBaseline.csv,2017,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-02-07-respicast-quantileBaseline.csv,2017,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-02-14-respicast-quantileBaseline.csv,2017,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-02-21-respicast-quantileBaseline.csv,2209,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-02-28-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-03-06-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-03-13-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-03-20-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-03-27-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-04-03-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-04-10-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-04-17-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-04-24-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
2024-05-01-respicast-quantileBaseline.csv,2593,model-output,european-modelling-hubs/flu-forecast-hub,respicast-quantileBaseline
latest-ILI_incidence.csv,10920,target-data,european-modelling-hubs/flu-forecast-hub,
2023-12-01-ILI_incidence.csv,1494,target-data,european-modelling-hubs/flu-forecast-hub,
2023-12-08-ILI_incidence.csv,1511,target-data,european-modelling-hubs/flu-forecast-hub,
2023-12-15-ILI_incidence.csv,19,target-data,european-modelling-hubs/flu-forecast-hub,
2023-12-22-ILI_incidence.csv,20,target-data,european-modelling-hubs/flu-forecast-hub,
2024-01-05-ILI_incidence.csv,22,target-data,european-modelling-hubs/flu-forecast-hub,
2024-01-12-ILI_incidence.csv,23,target-data,european-modelling-hubs/flu-forecast-hub,
2024-01-19-ILI_incidence.csv,24,target-data,european-modelling-hubs/flu-forecast-hub,
2024-01-26-ILI_incidence.csv,8989,target-data,european-modelling-hubs/flu-forecast-hub,
2024-02-02-ILI_incidence.csv,9008,target-data,european-modelling-hubs/flu-forecast-hub,
2024-02-09-ILI_incidence.csv,29,target-data,european-modelling-hubs/flu-forecast-hub,
2024-02-16-ILI_incidence.csv,30,target-data,european-modelling-hubs/flu-forecast-hub,
2024-02-23-ILI_incidence.csv,129,target-data,european-modelling-hubs/flu-forecast-hub,
2024-03-01-ILI_incidence.csv,133,target-data,european-modelling-hubs/flu-forecast-hub,
2024-03-08-ILI_incidence.csv,136,target-data,european-modelling-hubs/flu-forecast-hub,
2024-03-15-ILI_incidence.csv,140,target-data,european-modelling-hubs/flu-forecast-hub,
2024-03-22-ILI_incidence.csv,146,target-data,european-modelling-hubs/flu-forecast-hub,
2024-04-05-ILI_incidence.csv,164,target-data,european-modelling-hubs/flu-forecast-hub,
2024-04-12-ILI_incidence.csv,170,target-data,european-modelling-hubs/flu-forecast-hub,
2024-04-19-ILI_incidence.csv,174,target-data,european-modelling-hubs/flu-forecast-hub,
2024-04-26-ILI_incidence.csv,178,target-data,european-modelling-hubs/flu-forecast-hub,
2024-05-03-ILI_incidence.csv,182,target-data,european-modelling-hubs/flu-forecast-hub,
2024-05-17-ILI_incidence.csv,194,target-data,european-modelling-hubs/flu-forecast-hub,
2024-05-24-ILI_incidence.csv,198,target-data,european-modelling-hubs/flu-forecast-hub,
2024-05-31-ILI_incidence.csv,10323,target-data,european-modelling-hubs/flu-forecast-hub,
2024-06-07-ILI_incidence.csv,10334,target-data,european-modelling-hubs/flu-forecast-hub,
2024-06-14-ILI_incidence.csv,10351,target-data,european-modelling-hubs/flu-forecast-hub,
2024-06-21-ILI_incidence.csv,10361,target-data,european-modelling-hubs/flu-forecast-hub,
2024-06-28-ILI_incidence.csv,217,target-data,european-modelling-hubs/flu-forecast-hub,
2024-07-05-ILI_incidence.csv,221,target-data,european-modelling-hubs/flu-forecast-hub,
2024-07-12-ILI_incidence.csv,223,target-data,european-modelling-hubs/flu-forecast-hub,
2024-07-19-ILI_incidence.csv,226,target-data,european-modelling-hubs/flu-forecast-hub,
2024-07-26-ILI_incidence.csv,237,target-data,european-modelling-hubs/flu-forecast-hub,
2024-08-02-ILI_incidence.csv,240,target-data,european-modelling-hubs/flu-forecast-hub,
2024-08-09-ILI_incidence.csv,10475,target-data,european-modelling-hubs/flu-forecast-hub,
2024-08-16-ILI_incidence.csv,246,target-data,european-modelling-hubs/flu-forecast-hub,
2024-08-23-ILI_incidence.csv,249,target-data,european-modelling-hubs/flu-forecast-hub,
2024-08-30-ILI_incidence.csv,10529,target-data,european-modelling-hubs/flu-forecast-hub,
2024-09-06-ILI_incidence.csv,10541,target-data,european-modelling-hubs/flu-forecast-hub,
2024-09-13-ILI_incidence.csv,255,target-data,european-modelling-hubs/flu-forecast-hub,
2024-09-20-ILI_incidence.csv,261,target-data,european-modelling-hubs/flu-forecast-hub,
2024-09-27-ILI_incidence.csv,264,target-data,european-modelling-hubs/flu-forecast-hub,
2024-10-04-ILI_incidence.csv,267,target-data,european-modelling-hubs/flu-forecast-hub,
2024-10-11-ILI_incidence.csv,270,target-data,european-modelling-hubs/flu-forecast-hub,
2024-10-18-ILI_incidence.csv,274,target-data,european-modelling-hubs/flu-forecast-hub,
2023-12-29-ILI_incidence.csv,20,target-data,european-modelling-hubs/flu-forecast-hub,
2017-10-28-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-11-04-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-11-11-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-11-18-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-11-25-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-12-02-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-12-09-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-12-16-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-12-23-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-12-30-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-01-06-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-01-13-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-01-20-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-01-27-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-02-03-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-02-10-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-02-17-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-02-24-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-03-03-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-03-10-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-03-17-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-03-24-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-03-31-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-04-07-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-04-14-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-04-21-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-04-28-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2018-05-05-02115-emm.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emm
2017-10-28-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-11-04-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-11-11-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-11-18-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-11-25-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-12-02-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-12-09-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-12-16-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-12-23-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-12-30-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-01-06-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-01-13-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-01-20-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-01-27-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-02-03-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-02-10-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-02-17-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-02-24-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-03-03-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-03-10-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-03-17-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-03-24-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-03-31-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-04-07-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-04-14-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-04-21-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-04-28-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2018-05-05-02115-emms.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emms
2017-10-28-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-11-04-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-11-11-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-11-18-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-11-25-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-12-02-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-12-09-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-12-16-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-12-23-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2017-12-30-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-01-06-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-01-13-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-01-20-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-01-27-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-02-03-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-02-10-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-02-17-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-02-24-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-03-03-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-03-10-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-03-17-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-03-24-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-03-31-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-04-07-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-04-14-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-04-21-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-04-28-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2018-05-05-02115-emmsa.parquet,8019,model-output,hubverse-org/flusight_hub_archive,02115-emmsa
2015-10-24-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-10-31-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-11-07-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-11-14-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-11-21-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-11-28-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-12-05-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-12-12-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-12-19-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2015-12-26-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-01-02-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-01-09-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-01-16-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-01-23-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-01-30-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-02-06-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-02-13-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-02-20-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-02-27-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-03-05-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-03-12-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-03-19-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-03-26-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-04-02-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-04-09-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-04-16-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-04-23-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-04-30-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2016-05-07-arete-arete.parquet,2299,model-output,hubverse-org/flusight_hub_archive,arete-arete
2017-11-18-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2017-11-25-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2017-12-02-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2017-12-09-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2017-12-16-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2017-12-23-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2017-12-30-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-01-06-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-01-13-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-01-20-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-01-27-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-02-03-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-02-10-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-02-17-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-02-24-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-03-03-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-03-10-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-03-17-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
2018-03-24-arete-arete.parquet,8019,model-output,hubverse-org/flusight_hub_archive,arete-arete
